106.08183551394461, 0.04654062035404496
126.63801734674009, 0.1379939797401339
206.1116614401667, 0.5737745205509538
320.9299558797816, 1.4717436403597415
651.7823024724282, 3.6849666899618505
1285.2107780323254, 6.904954786310671
4064.1933319792397, 14.956334678818411
13237.161630851155, 22.01189044664285
27689.02684195707, 22.01189044664285
100000, 19.04233844452052
394597.06090564444, 11.193117143059007
985348.2363462957, 6.7401774224956945
3115944.715284203, 3.1878399103035755
6328227.028035675, 1.9665558901340279
19718405.56512642, 0.9301039066847826
39459706.090564445, 0.5600821712385402
78965228.68499717, 0.3136920385392781
