99.9999999999998, 2014.6323538617546
126.63801734674009, 4923.882631706721
155.70684047537284, 9226.457063411699
197.18405565126398, 13910.94531445407
253.42307357913032, 18144.343483121
316.2277660168373, 20473.345297939963
406.41933319792395, 23666.055253010356
671.3099386829797, 24837.329286329557
1159.0510483144803, 22550.015936971347
1534.2546064946264, 20473.345297939963
2460.5128701222548, 16473.398971098657
4923.882631706731, 10162.323293724286
9709.111468707533, 5167.5741049148
19718.405565126377, 2063.88414465553
40046.45731836123, 713.0941163392549
80139.41241504921, 203.09176209047305
155706.84047537285, 48.843996203229985
394597.06090564444, 5.973429965216508
789652.2868499716, 0.9761363587576775
1580221.4357508707, 0.14482354062368852
2460512.870122255, 0.03744782282999747
